year,spp,experiment,replicate,drainage,stream,block,channel,guppy.phenotype,density,structure,light,guppy.freq,riv.pheno,riv.density,riv.size.structure,treatment,color.combo,initial.fish,analysis.use,analysis.use.old,survival,days,date.marked,date.in,date.out,date.died,died.early,removed.early,initial.length,initial.total.length,initial.mass,recap.mass,final.length,recap.length,dissection.length,recap.total.length,dissection.mass,wet.mass.no.ovary.gi,gi.mass,gi.length,initial.sex,final.sex,pregnant,num.embryos,num.imm.eggs,num.imm.eggs.old,stage,wt.mat,wt.imm,somatic.dry.mass,repro.tissue.dry.mass,embryo.dry.mass,embryo.lean.mass,immature.dry,number.regressors,regressor.dry.mass,somatic.lean.mass,off.mass,off.length,num.broods,initial.comments,final.comments,other.comments,marking.group,marked.by,dissection.mark
2008,guppy,DensxPheno,1,Guanapo,Mainstem,3,16,LP,24,med,High,LP,NA,0,NA,NA,OR-,1,1,1,1,22,25/01/2008,31/01/2008,22/02/2008,NA,NA,NA,16.14,NA,0.083,0.135,17,17,17.67,NA,0.13,0.111,0.004,22.4,M,M,NA,NA,NA,NA,NA,,,0.025,NA,NA,NA,,NA,NA,0.02144,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Guanapo,Mainstem,3,16,LP,24,med,High,LP,NA,0,NA,NA,OG-,1,1,1,1,22,25/01/2008,31/01/2008,22/02/2008,NA,NA,NA,17.94,NA,0.122,0.16,18.3,18.3,18.08,NA,0.154,0.128,0.006,19.3,M,M,NA,NA,NA,NA,NA,,,0.0268,NA,NA,NA,,NA,NA,0.02409,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Guanapo,Mainstem,3,16,LP,24,med,High,LP,NA,0,NA,NA,G-O,1,1,1,1,22,25/01/2008,31/01/2008,22/02/2008,NA,NA,NA,18.74,NA,0.126,0.155,18.17,18.17,17.88,NA,0.146,0.126,0.005,16.8,M,M,NA,NA,NA,NA,NA,,,0.0275,NA,NA,NA,,NA,NA,0.02456,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Guanapo,Mainstem,3,16,LP,24,med,High,LP,NA,0,NA,NA,G-B,1,1,1,1,22,25/01/2008,31/01/2008,22/02/2008,NA,NA,NA,18.63,NA,0.144,0.192,18.63,18.63,18.29,NA,0.186,0.167,0.006,20.9,M,M,NA,NA,NA,NA,NA,,,0.0366,NA,NA,NA,,NA,NA,0.03093,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN30,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,9.95,NA,9.95,NA,NA,0.019,0.001,NA,NA,F,NA,NA,NA,NA,NA,,,0.00319,NA,NA,NA,,NA,NA,0.00305,NA,NA,1,NA,NA,NA,NA,NA,UN30
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN26,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,10.01,NA,10.01,NA,NA,0.022,0.001,NA,NA,F,NA,NA,NA,NA,NA,,,0.00338,NA,NA,NA,,NA,NA,0.00326,NA,NA,1,NA,NA,NA,NA,NA,UN26
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN27,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,10.57,NA,10.57,NA,NA,0.027,0.002,NA,NA,F,NA,NA,NA,NA,NA,,,0.00401,NA,NA,NA,,NA,NA,0.00396,NA,NA,1,NA,NA,NA,NA,NA,UN27
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN28,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,10.75,NA,10.75,NA,NA,0.027,0.003,NA,NA,F,NA,NA,NA,NA,NA,,,0.00438,NA,NA,NA,,NA,NA,0.00429,NA,NA,1,NA,NA,NA,NA,NA,UN28
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN25,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,9.99,NA,9.99,NA,NA,0.019,0.002,NA,NA,M,NA,NA,NA,NA,NA,,,0.00337,NA,NA,NA,,NA,NA,0.00326,NA,NA,NA,NA,NA,NA,NA,NA,UN25
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN29,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,10.21,NA,10.21,NA,NA,0.021,0.001,NA,NA,M,NA,NA,NA,NA,NA,,,0.00347,NA,NA,NA,,NA,NA,0.00336,NA,NA,NA,NA,NA,NA,NA,NA,UN29
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN18,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.44,NA,6.44,NA,NA,0.005,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00074,NA,NA,NA,,NA,NA,0.00072,NA,NA,NA,NA,NA,NA,NA,NA,UN18
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN21,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.46,NA,6.46,NA,NA,0.005,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0008,NA,NA,NA,,NA,NA,0.00072,NA,NA,NA,NA,NA,NA,NA,NA,UN21
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN16,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.23,NA,6.23,NA,NA,0.005,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00078,NA,NA,NA,,NA,NA,0.00073,NA,NA,NA,NA,NA,NA,NA,NA,UN16
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN5,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.29,NA,6.29,NA,NA,0.004,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00073,NA,NA,NA,,NA,NA,0.00073,NA,NA,NA,NA,NA,NA,NA,NA,UN5
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN2,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.05,NA,6.05,NA,NA,0.005,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00074,NA,NA,NA,,NA,NA,0.00075,NA,NA,NA,NA,NA,NA,NA,NA,UN2
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN22,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.36,NA,6.36,NA,NA,0.005,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00083,NA,NA,NA,,NA,NA,0.00077,NA,NA,NA,NA,NA,NA,NA,NA,UN22
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN20,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.07,NA,6.07,NA,NA,0.004,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0008,NA,NA,NA,,NA,NA,0.00078,NA,NA,NA,NA,NA,NA,NA,NA,UN20
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN9,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.53,NA,6.53,NA,NA,0.006,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00094,NA,NA,NA,,NA,NA,0.00082,NA,NA,NA,NA,NA,NA,NA,NA,UN9
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN15,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.72,NA,6.72,NA,NA,0.007,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00095,NA,NA,NA,,NA,NA,0.00084,NA,NA,NA,NA,NA,NA,NA,NA,UN15
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN19,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.7,NA,6.7,NA,NA,0.005,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00092,NA,NA,NA,,NA,NA,0.00085,NA,NA,NA,NA,NA,NA,NA,NA,UN19
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN4,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.7,NA,6.7,NA,NA,0.006,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00097,NA,NA,NA,,NA,NA,0.00089,NA,NA,NA,NA,NA,NA,NA,NA,UN4
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN13,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,7.01,NA,7.01,NA,NA,0.006,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00099,NA,NA,NA,,NA,NA,0.00089,NA,NA,NA,NA,NA,NA,NA,NA,UN13
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN1,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.84,NA,6.84,NA,NA,0.006,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00096,NA,NA,NA,,NA,NA,0.00091,NA,NA,NA,NA,NA,NA,NA,NA,UN1
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN23,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,7.03,NA,7.03,NA,NA,0.007,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00111,NA,NA,NA,,NA,NA,0.00096,NA,NA,NA,NA,NA,NA,NA,NA,UN23
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN6,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,7.05,NA,7.05,NA,NA,0.005,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0011,NA,NA,NA,,NA,NA,0.00096,NA,NA,NA,NA,NA,NA,NA,NA,UN6
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN8,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,7.2,NA,7.2,NA,NA,0.007,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00111,NA,NA,NA,,NA,NA,0.00097,NA,NA,NA,NA,NA,NA,NA,NA,UN8
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN14,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.9,NA,6.9,NA,NA,0.006,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00108,NA,NA,NA,,NA,NA,0.00098,NA,NA,NA,NA,NA,NA,NA,NA,UN14
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN11,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.95,NA,6.95,NA,NA,0.007,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00112,NA,NA,NA,,NA,NA,0.00098,NA,NA,NA,NA,NA,NA,NA,NA,UN11
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN7,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.83,NA,6.83,NA,NA,0.006,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00118,NA,NA,NA,,NA,NA,0.00099,NA,NA,NA,NA,NA,NA,NA,NA,UN7
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN12,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,7.06,NA,7.06,NA,NA,0.006,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00114,NA,NA,NA,,NA,NA,0.00103,NA,NA,NA,NA,NA,NA,NA,NA,UN12
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN10,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,7.27,NA,7.27,NA,NA,0.007,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00121,NA,NA,NA,,NA,NA,0.00106,NA,NA,NA,NA,NA,NA,NA,NA,UN10
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN3,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,7.29,NA,7.29,NA,NA,0.008,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00126,NA,NA,NA,,NA,NA,0.00115,NA,NA,NA,NA,NA,NA,NA,NA,UN3
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN17,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,7.34,NA,7.34,NA,NA,0.007,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00128,NA,NA,NA,,NA,NA,0.00124,NA,NA,NA,NA,NA,NA,NA,NA,UN17
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN24,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,9.6,NA,9.6,NA,NA,0.019,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00306,NA,NA,NA,,NA,NA,0.00299,NA,NA,NA,NA,NA,NA,NA,NA,UN24
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,LP,10,NA,NA,NA,NA,NA,NA,NA,1G2K,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,13.06,NA,0.045,0.061,13.97,14.34,13.97,NA,NA,0.061,0.003,NA,NA,F,0,0,NA,NA,NA,,,0.01114,NA,NA,NA,,NA,NA,0.01059,NA,NA,1,NA,NA,NA,NA,NA,1G2K
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,HP,10,NA,NA,NA,NA,NA,NA,NA,1R2B,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,12.12,NA,0.036,0.086,15.99,16.16,15.99,NA,NA,0.091,0.007,NA,NA,F,0,0,NA,NA,NA,,,0.1702,NA,NA,NA,,NA,NA,0.01566,NA,NA,1,NA,NA,NA,NA,NA,1R2B
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,LP,10,NA,NA,NA,NA,NA,NA,NA,1G2R,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,13.13,NA,0.042,0.096,16.07,15.79,16.07,NA,NA,0.097,0.008,NA,NA,F,0,0,NA,NA,NA,,,0.01727,NA,NA,NA,,NA,NA,0.01594,NA,NA,1,NA,NA,NA,NA,NA,1G2R
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,HP,10,NA,NA,NA,NA,NA,NA,NA,1R2G,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,16.68,NA,0.092,0.176,19.35,19.87,19.35,NA,NA,0.181,0.01,NA,NA,F,1,4,NA,NA,0,,,0.03514,0.0001,0.00416,0.00341,,NA,NA,0.03129,NA,NA,1,NA,NA,NA,NA,NA,1R2G
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,LP,10,NA,NA,NA,NA,NA,NA,NA,1G2G,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,21.06,NA,0.218,0.222,21.29,21.7,21.29,NA,NA,0.232,0.012,NA,NA,F,1,7,NA,NA,0,,,0.04241,0.00049,0.00647,0.00574,,NA,NA,0.04005,NA,NA,1,NA,NA,NA,NA,NA,1G2G
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,HP,10,NA,NA,NA,NA,NA,NA,NA,1R2R,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,21.07,NA,0.195,0.257,22.61,22.32,22.61,NA,NA,0.273,0.012,NA,NA,F,1,12,NA,NA,0,,,0.04936,0.00056,0.00936,0.00804,,NA,NA,0.04669,NA,NA,1,NA,NA,NA,NA,NA,1R2R
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,HP,10,NA,NA,NA,NA,NA,NA,NA,1R2O,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,24.35,NA,0.32,0.365,24.2,25.55,24.2,NA,NA,0.371,0.02,NA,NA,F,1,13,NA,NA,0,,,0.0743,0.00097,0.01383,0.01187,,NA,NA,0.06387,NA,NA,1,NA,NA,NA,NA,NA,1R2O
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,LP,10,NA,NA,NA,NA,NA,NA,NA,1G2P,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,25.3,NA,0.45,0.492,26.44,26.9,26.44,NA,NA,0.518,0.036,NA,NA,F,1,9,NA,NA,20,,,0.09676,0.00093,0.01462,0.01246,,NA,NA,0.08633,NA,NA,1,NA,NA,NA,NA,NA,1G2P
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,LP,10,NA,NA,NA,NA,NA,NA,NA,1G2P,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,25.3,NA,0.45,0.492,26.9,26.9,NA,NA,NA,NA,NA,NA,NA,F,1,3,NA,NA,15,,,NA,NA,0.00464,0.00418,,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1G2P
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,HP,10,NA,NA,NA,NA,NA,NA,NA,1R2P,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,12.75,NA,0.036,0.08,15.68,15.68,NA,NA,NA,0.073,NA,NA,NA,M,NA,NA,NA,NA,NA,,,0.01614,NA,NA,NA,,NA,NA,0.01467,NA,NA,NA,NA,ST2,NA,NA,NA,1R2P
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,1,LP,10,NA,NA,NA,NA,NA,NA,NA,1G2B,1,1,NA,1,14,4/4/2005,5/4/2005,19/04/2005,NA,NA,NA,14.33,NA,0.065,0.104,17.19,17.19,NA,NA,NA,0.093,NA,NA,NA,M,NA,NA,NA,NA,NA,,,0.02068,NA,NA,NA,,NA,NA,0.01902,NA,NA,NA,NA,ST1,NA,NA,NA,1G2B
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN27,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,5.88,NA,5.88,NA,NA,0.003,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00072,NA,NA,NA,,NA,NA,0.00063,NA,NA,NA,NA,NA,NA,NA,NA,UN27
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN28,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,5.93,NA,5.93,NA,NA,0.003,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00074,NA,NA,NA,,NA,NA,0.00067,NA,NA,NA,NA,NA,NA,NA,NA,UN28
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN20,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.07,NA,6.07,NA,NA,0.003,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00086,NA,NA,NA,,NA,NA,0.00072,NA,NA,NA,NA,NA,NA,NA,NA,UN20
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN18,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.19,NA,6.19,NA,NA,0.003,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00061,NA,NA,NA,,NA,NA,0.00075,NA,NA,NA,NA,NA,NA,NA,NA,UN18
2009,guppy,PhenoxDensx5050,1,Aripo,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,UN30,0,NA,NA,NA,NA,NA,NA,19/04/2005,NA,NA,NA,NA,NA,NA,NA,6.25,NA,6.25,NA,NA,0.004,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00077,NA,NA,NA,,NA,NA,0.00076,NA,NA,NA,NA,NA,NA,NA,NA,UN30
